# Title: Bacterial cheating drives the population dynamics of cooperative antibiotic resistance plasmids
# Data source: Yurtsev EA, Chao HX, Datta MS, Artemova T, Gore J (2013) Bacterial cheating drives the population dynamics of cooperative antibiotic resistance plasmids. Molecular Systems Biology 9:683. https://doi.org/10.1038/msb.2013.39
# Data authors: Eugene A Yurtsev, Hui Xiao Chao, Manoshi S Datta, Tatiana Artemova, Jeff Gore
# File author: jeff smith
# Last modified: 2025-01
# Description: These experiments grew many bacterial populations over a single cycle in a variety of environments (different ampicillin concentrations) from a variety of initial starting conditions (changing both the total initial cell density and the relative abundance of resistant and sensitive bacteria). 
# 
# ampicillin: Antibiotic concentration in micrograms per ml
# dilution: The amount by which the culture was diluted, ODi (at t+1) should be ODf (at t) divided by the dilution factor
# culture_id: provided for convenience, but **not unique**, use ampicillin concentrations and replicate to identify cultures uniquely   
# replicate: Integer to indicate from which experiment the data came from
# OD_initial: Initial population density (measured in units of optical density), population density at beginning of growth cycle measurement corrected for non-linear effects and background
# OD_final: Final population density (measured in units of optical density), population density at end of growth cycle measurement corrected for non-linear effects and background
# fraction_resistant_initial: Initial fraction of resistant cells (measured using flow cytometry), fraction of resistant cells at the beginning of the growth cycle
# fraction_resistant_final: Final fraction of resistant cells (measured using flow cytometry), fraction of resistant cells at end of growth cycle
ampicillin,dilution,replicate,culture_id,OD_initial,OD_final,fraction_resistant_initial,fraction_resistant_final
25,200,0,4,0.00787221541861,1.20992078986,0.190920772547,0.466094573422
25,200,0,5,0.00794048441102,1.32591141383,0.23461782605,0.261677077503
25,200,0,6,0.0086635395033,1.41147918285,0.265633547252,0.222419236196
25,200,0,7,0.00790628932642,1.29625131706,0.324992403666,0.226010650479
25,200,0,8,0.00716213092545,1.29037379984,0.361009958505,0.223061566012
25,200,0,9,0.00852906955955,1.36618350409,0.400654211988,0.243344872878
25,200,0,10,0.00787221541861,1.38253148549,0.449678260779,0.288681399077
25,200,0,11,0.00773711457407,1.26704173576,0.47439638615,0.320727748738
25,200,0,12,0.00861442348295,1.36211813141,0.542667434497,0.397615788125
25,200,0,13,0.00838448852228,1.15992352879,0.591551139321,0.445477769793
25,200,0,14,0.0078269705609,1.09875849392,0.617810288473,0.447998022735
25,200,0,15,0.00862667898733,1.32790511392,0.678747495291,0.51806935701
25,200,0,16,0.00804380542169,1.30017966537,0.714067570837,0.574920345925
25,200,0,17,0.00767026938507,1.44934963159,0.747356992702,0.617041820215
25,200,0,18,0.00748335994208,1.37843144293,0.801165508552,0.666840882034
25,200,0,19,0.00774830075816,1.28061768136,0.823349592323,0.733808271485
25,200,0,20,0.00843244105286,1.3866402881,0.873590378321,0.79159257677
25,200,0,21,0.00798626785069,1.35603614118,0.920827761832,0.848537197182
25,200,0,22,0.00837253766267,1.50978278127,0.951761571322,0.922616429488
25,200,0,23,0.00811330808738,1.39901963266,0.994172302108,0.985562876448
50,200,0,0,0.00719377518843,0.00400416577755,-3.78452263225e-4,NA
50,200,0,1,0.00712009992375,1.30411605472,0.0473674563043,0.990783344129
50,200,0,2,0.00831300515836,1.44722603825,0.0831943960594,0.979451675355
50,200,0,3,0.00697442161906,1.62033787318,0.136097043386,0.9671356606
50,200,0,4,0.00787221541861,1.37843144293,0.190920772547,0.948450042587
50,200,0,5,0.00794048441102,1.34392956366,0.23461782605,0.886798624179
50,200,0,6,0.0086635395033,1.35603614118,0.265633547252,0.825629456329
50,200,0,7,0.00790628932642,1.27867238298,0.324992403666,0.58002592867
50,200,0,8,0.00716213092545,1.2249879153,0.361009958505,0.413607238979
50,200,0,9,0.00852906955955,1.36414974348,0.400654211988,0.361817875857
50,200,0,10,0.00787221541861,1.42401998475,0.449678260779,0.367455286826
50,200,0,11,0.00773711457407,1.47286525232,0.47439638615,0.388212706268
50,200,0,12,0.00861442348295,1.10763225403,0.542667434497,0.392913328387
50,200,0,13,0.00838448852228,1.10585422326,0.591551139321,0.432787145992
50,200,0,14,0.0078269705609,1.26318043243,0.617810288473,0.493778057897
50,200,0,15,0.00862667898733,1.29037379984,0.678747495291,0.534850801622
50,200,0,16,0.00804380542169,1.39488432381,0.714067570837,0.574371911226
50,200,0,17,0.00767026938507,1.41565036993,0.747356992702,0.618104866707
50,200,0,18,0.00748335994208,1.42611809247,0.801165508552,0.664461763537
50,200,0,19,0.00774830075816,1.37434012317,0.823349592323,0.712879358829
50,200,0,20,0.00843244105286,1.43242618509,0.873590378321,0.782506627565
50,200,0,21,0.00798626785069,1.38458478945,0.920827761832,0.844501313726
50,200,0,22,0.00837253766267,1.61338344027,0.951761571322,0.917439258754
50,200,0,23,0.00811330808738,1.56313850674,0.994172302108,0.991277241239
75,200,0,0,0.00719377518843,0.00300234243645,-3.78452263225e-4,NA
75,200,0,1,0.00712009992375,1.3159737998,0.0473674563043,0.98406920837
75,200,0,2,0.00831300515836,1.31201308864,0.0831943960594,0.98538637783
75,200,0,3,0.00697442161906,1.27867238298,0.136097043386,0.979560101044
75,200,0,4,0.00787221541861,1.35603614118,0.190920772547,0.979936399696
75,200,0,5,0.00794048441102,1.3159737998,0.23461782605,0.979086136998
75,200,0,6,0.0086635395033,1.31994268516,0.265633547252,0.97076886723
75,200,0,7,0.00790628932642,1.29429014803,0.324992403666,0.959531768931
75,200,0,8,0.00716213092545,1.29233097698,0.361009958505,0.942225903601
75,200,0,9,0.00852906955955,1.34795662699,0.400654211988,0.8247782866
75,200,0,10,0.00787221541861,1.28061768136,0.449678260779,0.845139851591
75,200,0,11,0.00773711457407,1.19497079679,0.47439638615,0.754712206162
75,200,0,12,0.00861442348295,1.19125138776,0.542667434497,0.565804785046
75,200,0,13,0.00838448852228,1.22309805613,0.591551139321,0.620616400717
75,200,0,14,0.0078269705609,1.31795721859,0.617810288473,0.61555022356
75,200,0,15,0.00862667898733,1.39488432381,0.678747495291,0.611990867718
75,200,0,16,0.00804380542169,1.24398936198,0.714067570837,0.620447396072
75,200,0,17,0.00767026938507,1.44298587371,0.747356992702,0.662960355108
75,200,0,18,0.00748335994208,1.37025748915,0.801165508552,0.72108493307
75,200,0,19,0.00774830075816,1.39901963266,0.823349592323,0.74930500213
75,200,0,20,0.00843244105286,1.54518827769,0.873590378321,0.757451557902
75,200,0,21,0.00798626785069,1.59038196999,0.920827761832,0.84079959995
75,200,0,22,0.00837253766267,1.5789835871,0.951761571322,0.923504428036
75,200,0,23,0.00811330808738,1.32790511392,0.994172302108,0.995236983365
100,200,0,0,0.00719377518843,0.00701277100038,-3.78452263225e-4,NA
100,200,0,1,0.00712009992375,1.41773936116,0.0473674563043,0.989681570903
100,200,0,2,0.00831300515836,1.37638469502,0.0831943960594,0.989286392882
100,200,0,3,0.00697442161906,1.37025748915,0.136097043386,0.985744487738
100,200,0,4,0.00787221541861,1.27478767961,0.190920772547,0.989824785053
100,200,0,5,0.00794048441102,1.31003578787,0.23461782605,0.984332858566
100,200,0,6,0.0086635395033,1.36414974348,0.265633547252,0.968047358919
100,200,0,7,0.00790628932642,1.36008866335,0.324992403666,0.983506757226
100,200,0,8,0.00716213092545,1.31201308864,0.361009958505,0.972641479101
100,200,0,9,0.00852906955955,1.36618350409,0.400654211988,0.959974798688
100,200,0,10,0.00787221541861,1.34795662699,0.449678260779,0.965957846766
100,200,0,11,0.00773711457407,1.40523931714,0.47439638615,0.926779713075
100,200,0,12,0.00861442348295,1.36618350409,0.542667434497,0.856396081262
100,200,0,13,0.00838448852228,1.24781228548,0.591551139321,0.90028761018
100,200,0,14,0.0078269705609,1.34594204121,0.617810288473,0.876666721495
100,200,0,15,0.00862667898733,1.48148818649,0.678747495291,0.840981766238
100,200,0,16,0.00804380542169,1.22309805613,0.714067570837,0.801042086773
100,200,0,17,0.00767026938507,1.31795721859,0.747356992702,0.786747435113
100,200,0,18,0.00748335994208,1.50759143247,0.801165508552,0.808417330743
100,200,0,19,0.00774830075816,1.34795662699,0.823349592323,0.846230801584
100,200,0,20,0.00843244105286,1.25740297555,0.873590378321,0.87228909359
100,200,0,21,0.00798626785069,1.37025748915,0.920827761832,0.902634873636
100,200,0,22,0.00837253766267,1.34795662699,0.951761571322,0.94943571152
100,200,0,23,0.00811330808738,1.76498434231,0.994172302108,0.987592784575
0,200,1,0,0.00732140405109,1.62266161748,-6.16536372251e-4,0.00107008666619
0,200,1,1,0.00817161322428,1.66260103167,0.0692278424038,0.0411204830343
0,200,1,2,0.00737508681883,1.28451419142,0.125855255527,0.0796892269036
0,200,1,3,0.00712009992375,1.64370264657,0.198556639753,0.115371853373
0,200,1,4,0.00838448852228,1.10407783488,0.253705382672,0.157445027043
0,200,1,5,0.00715160593808,1.45573451806,0.322714483237,0.199585744763
0,200,1,6,0.00832488220866,1.65549235574,0.362866105724,0.226798367896
0,200,1,7,0.00696409999633,1.59266977626,0.390559000603,0.257051650865
0,200,1,8,0.0066395255696,1.34191918995,0.464631638595,0.294111295667
0,200,1,9,0.00673978313495,1.40939697717,0.499723578989,0.303708388382
0,200,1,10,0.00647145074015,1.04291594396,0.555756488841,0.395069419858
0,200,1,11,0.00803227033056,1.29233097698,0.606773802755,0.422312339959
0,200,1,12,0.00634487649351,1.13450189189,0.630220047715,0.452190475241
0,200,1,13,0.00728933766539,1.06019318525,0.691046385802,0.525170511536
0,200,1,14,0.00714109245875,1.29037379984,0.713936131873,0.542711348718
0,200,1,15,0.00777071224298,1.15262584799,0.767185343154,0.593784107245
0,200,1,16,0.00892559715053,1.54295623423,0.79771659422,0.645387549109
0,200,1,17,0.00769249952124,1.41773936116,0.822959445815,0.685064804242
0,200,1,18,0.00802074906092,1.43664310506,0.868081763699,0.746169999657
0,200,1,19,0.00732140405109,1.49014995947,0.876548325035,0.791624498161
0,200,1,20,0.00726801933143,1.5518999942,0.91072145222,0.828296703883
0,200,1,21,0.00740744093244,1.69371260861,0.93315534308,0.864143632314
0,200,1,22,0.00809008466689,1.60184831594,0.971173738977,0.931091192515
0,200,1,23,0.00574493683165,1.15809651071,0.994749090901,0.975170187086
3,200,1,0,0.00732140405109,0.831389542842,-6.16536372251e-4,NA
3,200,1,1,0.00817161322428,1.58581450644,0.0692278424038,0.0413339968978
3,200,1,2,0.00737508681883,1.49885092272,0.125855255527,0.0878595390834
3,200,1,3,0.00712009992375,1.41773936116,0.198556639753,0.112354782686
3,200,1,4,0.00838448852228,1.38048037154,0.253705382672,0.133022045064
3,200,1,5,0.00715160593808,1.33790473647,0.322714483237,0.179967500239
3,200,1,6,0.00832488220866,1.2554810073,0.362866105724,0.220500352821
3,200,1,7,0.00696409999633,1.57671199536,0.390559000603,0.26158161863
3,200,1,8,0.0066395255696,1.32990088307,0.464631638595,0.290093374258
3,200,1,9,0.00673978313495,1.54072677841,0.499723578989,0.311526231993
3,200,1,10,0.00647145074015,1.66497644173,0.555756488841,0.35934012313
3,200,1,11,0.00803227033056,1.37434012317,0.606773802755,0.404663112698
3,200,1,12,0.00634487649351,1.98490503456,0.630220047715,0.454442531935
3,200,1,13,0.00728933766539,1.61801693338,0.691046385802,0.518650958279
3,200,1,14,0.00714109245875,1.45573451806,0.713936131873,0.577751517441
3,200,1,15,0.00777071224298,1.4664233309,0.767185343154,0.611917881163
3,200,1,16,0.00892559715053,1.45573451806,0.79771659422,0.645748927641
3,200,1,17,0.00769249952124,1.25740297555,0.822959445815,0.705267073912
3,200,1,18,0.00802074906092,1.28451419142,0.868081763699,0.747996789423
3,200,1,19,0.00732140405109,1.25740297555,0.876548325035,0.792438446599
3,200,1,20,0.00726801933143,1.38869798615,0.91072145222,0.821539321444
3,200,1,21,0.00740744093244,1.31399242455,0.93315534308,0.886756876971
3,200,1,22,0.00809008466689,1.54966015163,0.971173738977,0.945447393897
3,200,1,23,0.00574493683165,1.29233097698,0.994749090901,0.985638106891
5,200,1,0,0.00732140405109,0.00801668629273,-6.16536372251e-4,NA
5,200,1,1,0.00817161322428,1.26318043243,0.0692278424038,0.0817661403527
5,200,1,2,0.00737508681883,1.3159737998,0.125855255527,0.0681338384051
5,200,1,3,0.00712009992375,1.60645406611,0.198556639753,0.113348506903
5,200,1,4,0.00838448852228,1.42192416361,0.253705382672,0.159196839617
5,200,1,5,0.00715160593808,1.45360386629,0.322714483237,0.167311228015
5,200,1,6,0.00832488220866,1.4600029166,0.362866105724,0.225713527824
5,200,1,7,0.00696409999633,1.35401307807,0.390559000603,0.255601648476
5,200,1,8,0.0066395255696,1.40316385308,0.464631638595,0.293674287721
5,200,1,9,0.00673978313495,1.56088554384,0.499723578989,0.355388217608
5,200,1,10,0.00647145074015,1.40109062652,0.555756488841,0.376139385576
5,200,1,11,0.00803227033056,1.42192416361,0.606773802755,0.419043819472
5,200,1,12,0.00634487649351,1.10763225403,0.630220047715,0.431763732714
5,200,1,13,0.00728933766539,1.525192541,0.691046385802,0.505532918744
5,200,1,14,0.00714109245875,1.64370264657,0.713936131873,0.570706062117
5,200,1,15,0.00777071224298,1.46214067388,0.767185343154,0.606230594786
5,200,1,16,0.00892559715053,1.45360386629,0.79771659422,0.645276931834
5,200,1,17,0.00769249952124,1.45573451806,0.822959445815,0.706227685095
5,200,1,18,0.00802074906092,1.37843144293,0.868081763699,0.740893257573
5,200,1,19,0.00732140405109,1.24398936198,0.876548325035,0.794543570278
5,200,1,20,0.00726801933143,1.33189872558,0.91072145222,0.836727048211
5,200,1,21,0.00740744093244,1.45573451806,0.93315534308,0.869375687175
5,200,1,22,0.00809008466689,1.34997332544,0.971173738977,0.923713735004
5,200,1,23,0.00574493683165,1.71311141519,0.994749090901,0.983252617012
15,200,1,0,0.00732140405109,0.0312525780501,-6.16536372251e-4,NA
15,200,1,1,0.00817161322428,1.19125138776,0.0692278424038,0.910383520316
15,200,1,2,0.00737508681883,1.19497079679,0.125855255527,0.39606370971
15,200,1,3,0.00712009992375,1.20992078986,0.198556639753,0.162834254096
15,200,1,4,0.00838448852228,1.41773936116,0.253705382672,0.159876481509
15,200,1,5,0.00715160593808,1.48798085595,0.322714483237,0.184794497874
15,200,1,6,0.00832488220866,1.43242618509,0.362866105724,0.234375600612
15,200,1,7,0.00696409999633,1.37843144293,0.390559000603,0.234729757916
15,200,1,8,0.0066395255696,1.27867238298,0.464631638595,0.308478771018
15,200,1,9,0.00673978313495,1.43453348922,0.499723578989,0.354238808527
15,200,1,10,0.00647145074015,1.1399211664,0.555756488841,0.390977260054
15,200,1,11,0.00803227033056,1.30411605472,0.606773802755,0.414474249557
15,200,1,12,0.00634487649351,1.54742291481,0.630220047715,0.455886044213
15,200,1,13,0.00728933766539,1.41147918285,0.691046385802,0.514870213303
15,200,1,14,0.00714109245875,1.47932882543,0.713936131873,0.582533518944
15,200,1,15,0.00777071224298,1.22121005236,0.767185343154,0.588715792938
15,200,1,16,0.00892559715053,1.41983062407,0.79771659422,0.649097991959
15,200,1,17,0.00769249952124,1.36821941779,0.822959445815,0.697272971606
15,200,1,18,0.00802074906092,1.30411605472,0.868081763699,0.744593508791
15,200,1,19,0.00732140405109,1.40939697717,0.876548325035,0.781851250244
15,200,1,20,0.00726801933143,1.33389864576,0.91072145222,0.827559222718
15,200,1,21,0.00740744093244,1.34392956366,0.93315534308,0.88921099099
15,200,1,22,0.00809008466689,1.28841861256,0.971173738977,0.934448194926
15,200,1,23,0.00574493683165,1.51197662995,0.994749090901,0.983449429497
25,200,1,0,0.00732140405109,0.272414873977,-6.16536372251e-4,NA
25,200,1,1,0.00817161322428,1.50759143247,0.0692278424038,0.962573168878
25,200,1,2,0.00737508681883,1.34392956366,0.125855255527,0.865374866279
25,200,1,3,0.00712009992375,1.09168885005,0.198556639753,0.38587315198
25,200,1,4,0.00838448852228,1.16541502071,0.253705382672,0.238290950539
25,200,1,5,0.00715160593808,1.33991091568,0.322714483237,0.207985683622
25,200,1,6,0.00832488220866,1.34392956366,0.362866105724,0.231998115213
25,200,1,7,0.00696409999633,1.41565036993,0.390559000603,0.283132251383
25,200,1,8,0.0066395255696,1.27672905039,0.464631638595,0.320796400812
25,200,1,9,0.00673978313495,1.32790511392,0.499723578989,0.324928597242
25,200,1,10,0.00647145074015,1.32193020372,0.555756488841,0.40634008023
25,200,1,11,0.00803227033056,1.25356095799,0.606773802755,0.419346126059
25,200,1,12,0.00634487649351,1.47286525232,0.630220047715,0.483102227412
25,200,1,13,0.00728933766539,1.52077713814,0.691046385802,0.523171464479
25,200,1,14,0.00714109245875,1.29429014803,0.713936131873,0.56987344203
25,200,1,15,0.00777071224298,1.18939437741,0.767185343154,0.624114688056
25,200,1,16,0.00892559715053,1.39075788829,0.79771659422,0.660253464679
25,200,1,17,0.00769249952124,1.14354251896,0.822959445815,0.697412995194
25,200,1,18,0.00802074906092,1.38458478945,0.868081763699,0.734938283125
25,200,1,19,0.00732140405109,1.41147918285,0.876548325035,0.790746070559
25,200,1,20,0.00726801933143,1.34594204121,0.91072145222,0.843225263295
25,200,1,21,0.00740744093244,1.3866402881,0.93315534308,0.884277547837
25,200,1,22,0.00809008466689,1.53405387701,0.971173738977,0.933554763143
25,200,1,23,0.00574493683165,1.67212032764,0.994749090901,0.984588671072
50,200,1,0,0.00732140405109,0.17032490965,-6.16536372251e-4,NA
50,200,1,1,0.00817161322428,1.39488432381,0.0692278424038,0.966258193
50,200,1,2,0.00737508681883,1.31399242455,0.125855255527,0.966574387542
50,200,1,3,0.00712009992375,1.22121005236,0.198556639753,0.918594050494
50,200,1,4,0.00838448852228,1.21179773734,0.253705382672,0.847259254608
50,200,1,5,0.00715160593808,1.11476086214,0.322714483237,0.669374730475
50,200,1,6,0.00832488220866,1.29625131706,0.362866105724,0.496364985774
50,200,1,7,0.00696409999633,1.29233097698,0.390559000603,0.410173322323
50,200,1,8,0.0066395255696,1.30411605472,0.464631638595,0.366355456024
50,200,1,9,0.00673978313495,1.40109062652,0.499723578989,0.386206535035
50,200,1,10,0.00647145074015,1.31003578787,0.555756488841,0.418382685812
50,200,1,11,0.00803227033056,0.983639447603,0.606773802755,0.458658282358
50,200,1,12,0.00634487649351,1.34997332544,0.630220047715,0.468082220989
50,200,1,13,0.00728933766539,1.31003578787,0.691046385802,0.503103034231
50,200,1,14,0.00714109245875,1.29821448814,0.713936131873,0.574074372511
50,200,1,15,0.00777071224298,1.36618350409,0.767185343154,0.620769462807
50,200,1,16,0.00892559715053,1.50103232865,0.79771659422,0.661054870599
50,200,1,17,0.00769249952124,1.26125268426,0.822959445815,0.69078168201
50,200,1,18,0.00802074906092,1.38048037154,0.868081763699,0.736959084313
50,200,1,19,0.00732140405109,1.43453348922,0.876548325035,0.779689267076
50,200,1,20,0.00726801933143,1.29429014803,0.91072145222,0.841534596547
50,200,1,21,0.00740744093244,1.39075788829,0.93315534308,0.878923505371
50,200,1,22,0.00809008466689,1.25356095799,0.971173738977,0.920236613201
50,200,1,23,0.00574493683165,1.63198477577,0.994749090901,0.982403089577
75,200,1,0,0.00732140405109,0.00400416577755,-6.16536372251e-4,NA
75,200,1,1,0.00817161322428,1.31003578787,0.0692278424038,0.978220235836
75,200,1,2,0.00737508681883,1.32790511392,0.125855255527,0.979243006364
75,200,1,3,0.00712009992375,1.26511011496,0.198556639753,0.976494267287
75,200,1,4,0.00838448852228,1.29821448814,0.253705382672,0.96325466117
75,200,1,5,0.00715160593808,1.27672905039,0.322714483237,0.934002654608
75,200,1,6,0.00832488220866,1.2249879153,0.362866105724,0.84593176809
75,200,1,7,0.00696409999633,1.18939437741,0.390559000603,0.713518107192
75,200,1,8,0.0066395255696,1.40939697717,0.464631638595,0.700443052386
75,200,1,9,0.00673978313495,1.37229772275,0.499723578989,0.609042635426
75,200,1,10,0.00647145074015,1.41983062407,0.555756488841,0.613142406369
75,200,1,11,0.00803227033056,1.2728482667,0.606773802755,0.561475749421
75,200,1,12,0.00634487649351,1.86256123792,0.630220047715,0.553061182269
75,200,1,13,0.00728933766539,1.5789835871,0.691046385802,0.569993273272
75,200,1,14,0.00714109245875,1.30017966537,0.713936131873,0.599002413073
75,200,1,15,0.00777071224298,1.44510478735,0.767185343154,0.681763671718
75,200,1,16,0.00892559715053,1.32391977852,0.79771659422,0.677983260187
75,200,1,17,0.00769249952124,1.38048037154,0.822959445815,0.723939217785
75,200,1,18,0.00802074906092,1.34795662699,0.868081763699,0.751381327928
75,200,1,19,0.00732140405109,1.53183471206,0.876548325035,0.802648131743
75,200,1,20,0.00726801933143,1.37434012317,0.91072145222,0.842305760659
75,200,1,21,0.00740744093244,1.37434012317,0.93315534308,0.88571709698
75,200,1,22,0.00809008466689,1.41565036993,0.971173738977,0.93666148805
75,200,1,23,0.00574493683165,1.79018631589,0.994749090901,0.980280756567
100,200,1,0,0.00732140405109,0.00200104072163,-6.16536372251e-4,NA
100,200,1,1,0.00817161322428,1.37434012317,0.0692278424038,0.990570856692
100,200,1,2,0.00737508681883,1.4408692922,0.125855255527,0.955797753598
100,200,1,3,0.00712009992375,1.42611809247,0.198556639753,0.977389659144
100,200,1,4,0.00838448852228,1.23636623872,0.253705382672,0.969571229875
100,200,1,5,0.00715160593808,1.2728482667,0.322714483237,0.970348472563
100,200,1,6,0.00832488220866,1.24017402307,0.362866105724,0.970890234358
100,200,1,7,0.00696409999633,1.34997332544,0.390559000603,0.945657715049
100,200,1,8,0.0066395255696,1.26511011496,0.464631638595,0.937469217882
100,200,1,9,0.00673978313495,1.15809651071,0.499723578989,0.877519598706
100,200,1,10,0.00647145074015,1.22877321443,0.555756488841,0.897998343926
100,200,1,11,0.00803227033056,1.44934963159,0.606773802755,0.782772080173
100,200,1,12,0.00634487649351,1.79526658708,0.630220047715,0.692660812199
100,200,1,13,0.00728933766539,1.24589987377,0.691046385802,0.74498128603
100,200,1,14,0.00714109245875,1.41356364547,0.713936131873,0.743098683547
100,200,1,15,0.00777071224298,1.25932686659,0.767185343154,0.74628409568
100,200,1,16,0.00892559715053,1.36008866335,0.79771659422,0.755730967294
100,200,1,17,0.00769249952124,1.62498817306,0.822959445815,0.794715263559
100,200,1,18,0.00802074906092,1.41983062407,0.868081763699,0.810794919417
100,200,1,19,0.00732140405109,1.37434012317,0.876548325035,0.85307878738
100,200,1,20,0.00726801933143,1.19125138776,0.91072145222,0.88430699793
100,200,1,21,0.00740744093244,1.59725357014,0.93315534308,0.899337649257
100,200,1,22,0.00809008466689,1.44298587371,0.971173738977,0.951843350234
100,200,1,23,0.00574493683165,1.32990088307,0.994749090901,0.990383622006
0,200,2,0,0.00791767418134,1.92140194266,-6.40859372327e-5,9.74232500867e-4
0,200,2,1,0.00740744093244,1.57217684587,0.0285356145312,0.00993738383983
0,200,2,2,0.00717266744608,1.50103232865,0.0616913065913,0.0265344826562
0,200,2,3,0.00654030259038,1.55638752092,0.0967523303702,0.0426623701497
0,200,2,4,0.00769249952124,1.63666335953,0.126574657431,0.06235706071
0,200,2,5,0.0070365851178,1.4664233309,0.167812688365,0.0611267902618
0,200,2,6,0.00739664412716,1.56088554384,0.204477520184,0.0817102714984
0,200,2,7,0.00732140405109,1.46214067388,0.235163936704,0.10764620876
0,200,2,8,0.00714109245875,1.66022855213,0.286831894388,0.116424851369
0,200,2,9,0.00751608105913,1.29625131706,0.300681834666,0.143820199967
0,200,2,10,0.00712009992375,1.29037379984,0.347083361525,0.161425193193
0,200,2,11,0.00707825184966,1.50321621183,0.3902848946,0.201606182168
0,200,2,12,0.0078269705609,1.59725357014,0.436960546504,0.224751861044
0,200,2,13,0.00834868041215,1.36821941779,0.493359610448,0.268610408984
0,200,2,14,0.00824204930184,1.29233097698,0.533592173252,0.302181918998
0,200,2,15,0.00720434646101,1.45573451806,0.594294996047,0.34067531801
0,200,2,16,0.00784956637751,1.36008866335,0.637204400295,0.393264710184
0,200,2,17,0.0073643262616,1.50978278127,0.665432626017,0.444811965301
0,200,2,18,0.00786088422934,1.43664310506,0.713751762466,0.500320187003
0,200,2,19,0.00768137802883,1.34392956366,0.764162524088,0.558454466989
0,200,2,20,0.00695378944146,1.41983062407,0.832611148811,0.660763263583
0,200,2,21,0.00828929497943,1.49885092272,0.869478797892,0.712785981015
0,200,2,22,0.00773711457407,1.00207307737,0.939045101233,0.844555871517
0,200,2,23,0.00796334888128,0.967033565609,0.99706964515,0.990112168652
3,200,2,0,0.00791767418134,0.43335764398,-6.40859372327e-5,NA
3,200,2,1,0.00740744093244,1.0584584594,0.0285356145312,0.0430408277337
3,200,2,2,0.00717266744608,1.47286525232,0.0616913065913,0.0299143661179
3,200,2,3,0.00654030259038,1.1399211664,0.0967523303702,0.0562646623497
3,200,2,4,0.00769249952124,1.41983062407,0.126574657431,0.0607565853213
3,200,2,5,0.0070365851178,1.24589987377,0.167812688365,0.0704352468219
3,200,2,6,0.00739664412716,1.32990088307,0.204477520184,0.0882620236479
3,200,2,7,0.00732140405109,1.29429014803,0.235163936704,0.10611081845
3,200,2,8,0.00714109245875,1.38869798615,0.286831894388,0.118014148597
3,200,2,9,0.00751608105913,1.44722603825,0.300681834666,0.137833366649
3,200,2,10,0.00712009992375,1.48148818649,0.347083361525,0.152763522436
3,200,2,11,0.00707825184966,1.72533579747,0.3902848946,0.187345387113
3,200,2,12,0.0078269705609,1.3159737998,0.436960546504,0.246689781295
3,200,2,13,0.00834868041215,1.49667198842,0.493359610448,0.249097528826
3,200,2,14,0.00824204930184,1.33991091568,0.533592173252,0.306463491234
3,200,2,15,0.00720434646101,1.39488432381,0.594294996047,0.337642122239
3,200,2,16,0.00784956637751,1.44934963159,0.637204400295,0.377072653314
3,200,2,17,0.0073643262616,1.34191918995,0.665432626017,0.449990811962
3,200,2,18,0.00786088422934,1.39488432381,0.713751762466,0.499815019336
3,200,2,19,0.00768137802883,1.29821448814,0.764162524088,0.568007922919
3,200,2,20,0.00695378944146,1.50103232865,0.832611148811,0.656722805524
3,200,2,21,0.00828929497943,1.43032118762,0.869478797892,0.731064180764
3,200,2,22,0.00773711457407,1.07412761534,0.939045101233,0.850471597842
3,200,2,23,0.00796334888128,1.18753915853,0.99706964515,0.989699522741
5,200,2,0,0.00791767418134,0.0261773604228,-6.40859372327e-5,NA
5,200,2,1,0.00740744093244,1.27478767961,0.0285356145312,0.869926795828
5,200,2,2,0.00717266744608,1.30608727508,0.0616913065913,0.425832907663
5,200,2,3,0.00654030259038,1.22121005236,0.0967523303702,0.0997885319694
5,200,2,4,0.00769249952124,1.27091080771,0.126574657431,0.0746705276263
5,200,2,5,0.0070365851178,1.27867238298,0.167812688365,0.0764061243719
5,200,2,6,0.00739664412716,1.38458478945,0.204477520184,0.0851543354071
5,200,2,7,0.00732140405109,1.47071554661,0.235163936704,0.111444604658
5,200,2,8,0.00714109245875,1.47932882543,0.286831894388,0.123390558071
5,200,2,9,0.00751608105913,1.45573451806,0.300681834666,0.140250850165
5,200,2,10,0.00712009992375,1.2689752987,0.347083361525,0.175748650448
5,200,2,11,0.00707825184966,1.38253148549,0.3902848946,0.162494794684
5,200,2,12,0.0078269705609,0.973658721228,0.436960546504,0.243117072709
5,200,2,13,0.00834868041215,1.39488432381,0.493359610448,0.269888946123
5,200,2,14,0.00824204930184,1.19311019307,0.533592173252,0.293380344323
5,200,2,15,0.00720434646101,1.27478767961,0.594294996047,0.342617789395
5,200,2,16,0.00784956637751,1.31201308864,0.637204400295,0.396259256756
5,200,2,17,0.0073643262616,1.47501736377,0.665432626017,0.46026216631
5,200,2,18,0.00786088422934,1.20992078986,0.713751762466,0.481625402065
5,200,2,19,0.00768137802883,1.4664233309,0.764162524088,0.54995020807
5,200,2,20,0.00695378944146,1.31399242455,0.832611148811,0.626310901808
5,200,2,21,0.00828929497943,1.30806051808,0.869478797892,0.734137704501
5,200,2,22,0.00773711457407,1.16541502071,0.939045101233,0.854488482388
5,200,2,23,0.00796334888128,0.976979877815,0.99706964515,0.995228831426
15,200,2,0,0.00791767418134,0.00600937951447,-6.40859372327e-5,NA
